generacion,tipo,numero,genero,nacionalidad,promedio,actividad,materias,altura,peso
2020,U,11327,F,EXT,80.7,Cultura,6,NA,NA
2020,U,11328,M,EXT,86.6,Cultura,5,NA,NA
2020,P,11329,O,MEX,78.6,Cultura,7,NA,NA
2020,U,11330,M,MEX,89.4,Ninguna,7,NA,NA
2020,U,11331,M,MEX,78.2,Ninguna,6,NA,NA
2020,U,11332,O,EXT,90.8,Ninguna,7,NA,NA
2020,U,11333,M,MEX,74.6,Ninguna,6,NA,NA
2020,P,11334,M,MEX,86.1,Cultura,6,NA,NA
2020,P,11335,M,MEX,77.7,Deportiva,6,NA,NA
2020,P,11336,O,EXT,94.6,Deportiva,6,NA,NA
2020,U,11337,F,MEX,78.3,Deportiva,7,NA,NA
2020,U,11338,M,MEX,83.7,Cultura,6,NA,NA
2020,P,11339,F,EXT,84.8,Ninguna,5,NA,NA
2020,P,11340,M,EXT,80.9,Ninguna,6,NA,NA
2020,P,11341,M,EXT,84.4,Ninguna,5,NA,NA
2020,P,11342,F,MEX,82.4,Ninguna,7,NA,NA
2020,P,11343,F,MEX,77.7,Deportiva,6,NA,NA
2020,U,11344,F,MEX,72.6,Ninguna,5,NA,NA
2020,P,11345,O,MEX,85.9,Cultura,5,NA,NA
2020,U,11346,M,MEX,81.9,Deportiva,7,NA,NA
2020,U,11347,M,MEX,79.8,Cultura,5,NA,NA
2020,P,11348,M,MEX,71.1,Cultura,7,NA,NA
2020,U,11349,M,MEX,87.5,Ninguna,6,NA,NA
2020,U,11350,F,EXT,75.7,Cultura,7,NA,NA
2020,P,11351,F,EXT,80.8,Ninguna,6,NA,NA
2020,U,11352,O,MEX,79.8,Deportiva,6,NA,NA
2020,P,11353,F,MEX,76.3,Cultura,5,NA,NA
2020,U,11354,F,MEX,83.3,Ninguna,6,NA,NA
2020,P,11355,F,MEX,82.6,Ninguna,5,NA,NA
2020,P,11356,F,EXT,79.9,Deportiva,5,NA,NA
2020,P,11357,M,MEX,82.3,Cultura,7,NA,NA
2020,P,11358,M,MEX,70.4,Cultura,7,NA,NA
2020,P,11359,F,MEX,83.1,Cultura,6,NA,NA
2020,P,11360,O,MEX,82.2,Ninguna,6,NA,NA
2020,P,11361,M,EXT,78.6,Ninguna,5,NA,NA
2020,P,11362,M,MEX,73.7,Ninguna,6,NA,NA
2020,U,11363,M,MEX,85.7,Ninguna,6,NA,NA
2020,U,11364,F,MEX,70.1,Ninguna,5,NA,NA
2020,P,11365,M,MEX,82.3,Ninguna,7,NA,NA
2020,U,11366,M,MEX,76.8,Ninguna,5,NA,NA
2020,U,11367,M,MEX,85.1,Ninguna,6,NA,NA
2020,U,11368,F,MEX,71.5,Cultura,5,NA,NA
2020,U,11369,M,MEX,78.9,Ninguna,7,NA,NA
2020,P,11370,M,MEX,80.6,Deportiva,6,NA,NA
2020,U,11371,F,MEX,86.3,Deportiva,5,NA,NA
2020,U,11372,M,EXT,88.5,Ninguna,6,NA,NA
2020,U,11373,F,MEX,75.5,Ninguna,5,NA,NA
2020,P,11374,M,EXT,73.8,Cultura,6,NA,NA
2020,U,11375,M,EXT,83.5,Ninguna,6,NA,NA
2020,U,11376,M,EXT,86.7,Ninguna,6,NA,NA
2020,U,11377,M,EXT,85.5,Deportiva,5,NA,NA
2020,U,11378,F,MEX,84.5,Deportiva,5,NA,NA
2020,U,11379,O,MEX,77.1,Cultura,7,NA,NA
2020,P,11380,M,MEX,82.4,Ninguna,7,NA,NA
2020,U,11381,F,MEX,91,Cultura,5,NA,NA
2020,U,11382,F,MEX,84.9,Ninguna,7,NA,NA
2020,U,11383,F,EXT,75.5,Cultura,6,NA,NA
2020,U,11384,F,MEX,80.8,Deportiva,7,NA,NA
2020,P,11385,F,MEX,81.2,Ninguna,5,NA,NA
2020,U,11386,M,MEX,72.1,Cultura,7,NA,NA
2020,P,11387,F,MEX,82.1,Ninguna,5,NA,NA
2020,P,11388,F,EXT,77.4,Ninguna,7,NA,NA
2020,P,11389,F,EXT,75.8,Cultura,6,NA,NA
2020,P,11390,F,MEX,78.2,Ninguna,6,NA,NA
2020,U,11391,O,MEX,82.1,Ninguna,6,NA,NA
2020,U,11392,M,EXT,84.1,Cultura,6,NA,NA
2020,U,11393,M,MEX,72.6,Cultura,7,NA,NA
2020,U,11394,F,EXT,74.1,Cultura,5,NA,NA
2020,P,11395,M,MEX,83.8,Cultura,6,NA,NA
2020,P,11396,F,MEX,91.3,Ninguna,7,NA,NA
2020,U,11397,M,MEX,78.2,Cultura,5,NA,NA
2020,P,11398,M,MEX,78.8,Ninguna,5,NA,NA
2020,P,11399,F,EXT,78.8,Cultura,5,NA,NA
2020,U,11400,O,MEX,80.7,Ninguna,7,NA,NA
2020,U,11401,M,MEX,83.1,Ninguna,6,NA,NA
2020,U,11402,F,EXT,77.6,Deportiva,6,NA,NA
2020,U,11403,M,EXT,78.8,Deportiva,7,NA,NA
2020,P,11404,M,MEX,77.7,Ninguna,6,NA,NA
2020,U,11405,F,MEX,76.6,Deportiva,6,NA,NA
2020,U,11406,M,MEX,80.1,Cultura,5,NA,NA
2020,P,11407,O,MEX,80.5,Ninguna,6,NA,NA
2020,P,11408,F,EXT,83.6,Ninguna,6,NA,NA
2020,P,11409,F,MEX,71.6,Ninguna,7,NA,NA
2020,P,11410,M,MEX,81.6,Deportiva,6,NA,NA
2020,P,11411,M,MEX,76.6,Ninguna,7,NA,NA
2020,U,11412,M,MEX,84.3,Ninguna,7,NA,NA
2020,U,11413,M,MEX,82.7,Deportiva,6,NA,NA
2020,U,11414,M,EXT,75.4,Cultura,7,NA,NA
2020,P,11415,F,MEX,78.5,Cultura,5,NA,NA
2020,U,11416,F,MEX,84.7,Ninguna,6,NA,NA
2020,U,11417,M,MEX,85,Ninguna,6,NA,NA
2020,U,11418,M,MEX,70.9,Deportiva,6,NA,NA
2020,U,11419,O,MEX,76.4,Ninguna,6,NA,NA
2020,U,11420,F,MEX,80,Cultura,7,NA,NA
2020,U,11421,O,MEX,76.6,Cultura,6,NA,NA
2020,U,11422,M,EXT,72,Ninguna,7,NA,NA
2020,U,11423,F,MEX,79.6,Ninguna,7,NA,NA
2020,U,11424,F,MEX,86.9,Ninguna,7,NA,NA
2020,U,11425,F,EXT,78.2,Cultura,6,NA,NA
2020,U,11426,F,MEX,85.8,Cultura,6,NA,NA
2020,P,11427,M,EXT,86.1,Ninguna,5,NA,NA
2020,U,11428,F,MEX,76.5,Ninguna,7,NA,NA
2020,U,11429,M,MEX,79.7,Deportiva,7,NA,NA
2020,U,11430,M,MEX,73.5,Ninguna,5,NA,NA
2020,U,11431,M,MEX,76.5,Deportiva,5,NA,NA
2020,U,11432,M,MEX,78.3,Ninguna,6,NA,NA
2020,U,11433,F,MEX,76.1,Cultura,5,NA,NA
2020,U,11434,M,MEX,83.1,Deportiva,7,NA,NA
2020,P,11435,F,EXT,95.3,Cultura,6,NA,NA
2020,U,11436,M,MEX,80.8,Cultura,6,NA,NA
2020,U,11437,F,EXT,81.7,Ninguna,6,NA,NA
2020,P,11438,F,EXT,77.7,Ninguna,5,NA,NA
2020,U,11439,F,EXT,86.6,Cultura,6,NA,NA
2020,U,11440,F,MEX,77.7,Ninguna,6,NA,NA
2020,U,11441,M,MEX,74.4,Ninguna,6,NA,NA
2020,U,11442,M,EXT,86.2,Cultura,6,NA,NA
2020,P,11443,M,EXT,76.8,Cultura,7,NA,NA
2020,U,11444,M,EXT,79.6,Ninguna,7,NA,NA
2020,U,11445,M,MEX,66.4,Ninguna,7,NA,NA
2020,P,11446,M,EXT,80.2,Cultura,5,NA,NA
2020,U,11447,F,EXT,94,Ninguna,6,NA,NA
2020,U,11448,M,MEX,85.2,Cultura,6,NA,NA
2020,P,11449,F,MEX,80.2,Cultura,7,NA,NA
2020,U,11450,F,MEX,83.5,Cultura,6,NA,NA
2020,U,11451,M,MEX,83.7,Ninguna,5,NA,NA
2020,U,11452,F,MEX,79.5,Cultura,6,NA,NA
2020,P,11453,M,MEX,86.4,Deportiva,5,NA,NA
2020,P,11454,F,MEX,76.7,Cultura,5,NA,NA
2020,U,11455,M,MEX,85.1,Ninguna,5,NA,NA
2020,U,11456,F,MEX,78.6,Cultura,5,NA,NA
2020,P,11457,O,MEX,75,Cultura,6,NA,NA
2020,U,11458,M,MEX,84.2,Ninguna,6,NA,NA
2020,P,11459,F,MEX,76.5,Ninguna,5,NA,NA
2020,U,11460,F,MEX,68.4,Ninguna,6,NA,NA
2020,P,11461,F,EXT,82.1,Deportiva,6,NA,NA
2020,U,11462,M,MEX,84,Ninguna,5,NA,NA
2020,U,11463,F,MEX,87.9,Cultura,5,NA,NA
2020,U,11464,M,MEX,80.1,Ninguna,6,NA,NA
2020,U,11465,F,MEX,79.4,Ninguna,7,NA,NA
2020,U,11466,M,MEX,77.6,Ninguna,5,NA,NA
2020,P,11467,M,MEX,78.8,Cultura,5,NA,NA
2020,P,11468,F,MEX,81,Cultura,5,NA,NA
2020,U,11469,M,MEX,76.9,Deportiva,7,NA,NA
2020,U,11470,F,MEX,80.7,Cultura,7,NA,NA
2020,P,11471,F,MEX,76.2,Ninguna,5,NA,NA
2020,U,11472,M,MEX,72.8,Cultura,6,NA,NA
2020,U,11473,F,MEX,80,Deportiva,7,NA,NA
2020,P,11474,F,MEX,67.6,Deportiva,6,NA,NA
2020,P,11475,F,MEX,78.5,Ninguna,6,NA,NA
2020,P,11476,F,EXT,72.9,Cultura,5,NA,NA
2020,U,11477,M,MEX,88.7,Ninguna,5,NA,NA
2020,P,11478,F,MEX,83.6,Cultura,7,NA,NA
2020,U,11479,F,MEX,83.7,Ninguna,6,NA,NA
2020,U,11480,M,MEX,76.5,Ninguna,7,NA,NA
2020,U,11481,F,MEX,75.7,Cultura,5,NA,NA
2020,P,11482,F,EXT,76.5,Cultura,5,NA,NA
2020,P,11483,F,MEX,75.3,Ninguna,6,NA,NA
2020,P,11484,F,MEX,74.3,Deportiva,5,NA,NA
2020,U,11485,F,MEX,76.3,Ninguna,6,NA,NA
2020,P,11486,M,MEX,71.3,Ninguna,6,NA,NA
2020,U,11487,M,MEX,80.8,Deportiva,6,NA,NA
2020,U,11488,M,MEX,78.7,Ninguna,5,NA,NA
2020,P,11489,F,MEX,75.8,Ninguna,6,NA,NA
2020,U,11490,F,MEX,77.3,Cultura,5,NA,NA
2020,U,11491,F,MEX,73.5,Deportiva,6,NA,NA
2020,U,11492,F,MEX,74.5,Ninguna,5,NA,NA
2020,U,11493,M,MEX,83.4,Ninguna,6,NA,NA
2020,U,11494,M,MEX,78.6,Deportiva,7,NA,NA
2020,U,11495,F,MEX,88.2,Ninguna,6,NA,NA
2020,P,11496,O,MEX,85,Cultura,7,NA,NA
2020,P,11497,M,MEX,82.5,Ninguna,7,NA,NA
2020,U,11498,M,MEX,77.8,Deportiva,6,NA,NA
2020,U,11499,F,EXT,69.1,Ninguna,5,NA,NA
2020,U,11500,F,MEX,85.1,Ninguna,6,NA,NA
2021,P,11501,M,EXT,84.3,Deportiva,6,158.9,84.3
2021,P,11502,O,EXT,84.9,Cultura,6,158.2,73.1
2021,U,11503,F,EXT,78.4,Ninguna,6,165.2,74.9
2021,P,11504,F,MEX,80.9,Ninguna,6,165.1,77.8
2021,P,11505,F,MEX,77.6,Deportiva,6,163.8,71.1
2021,U,11506,M,EXT,74.4,Deportiva,5,159.1,81.7
2021,P,11507,F,MEX,80.7,Ninguna,6,157.5,75.9
2021,U,11508,O,MEX,73.5,Ninguna,6,163,75.5
2021,U,11509,O,EXT,73.9,Deportiva,6,154.6,74.2
2021,U,11510,M,MEX,80.4,Cultura,7,162.4,82.7
2021,P,11511,O,MEX,79.2,Cultura,6,161.6,76.5
2021,U,11512,F,MEX,71.8,Cultura,6,159.5,85.7
2021,P,11513,O,MEX,83.9,Cultura,6,158.1,80.2
2021,U,11514,M,MEX,81.5,Ninguna,6,160.3,75.4
2021,P,11515,M,EXT,78.4,Ninguna,6,159.5,90.1
2021,U,11516,M,MEX,81.4,Deportiva,7,165,67.3
2021,P,11517,F,EXT,72.5,Ninguna,6,162.2,78.9
2021,P,11518,O,MEX,75.4,Deportiva,6,159,81.5
2021,U,11519,O,MEX,77.4,Deportiva,6,158.8,72.7
2021,U,11520,O,MEX,72,Deportiva,6,157.8,81.8
2021,P,11521,O,MEX,81.5,Ninguna,6,164,77.6
2021,P,11522,M,MEX,77.5,Cultura,6,158.6,83.1
2021,U,11523,M,EXT,81.9,Ninguna,6,158.5,87
2021,U,11524,M,MEX,81.3,Ninguna,6,161.9,82.3
2021,U,11525,M,EXT,80.1,Cultura,6,161.5,74.2
2021,U,11526,M,EXT,78.3,Cultura,6,158.2,74
2021,U,11527,F,MEX,79.3,Deportiva,6,162.3,74
2021,P,11528,F,MEX,70.1,Ninguna,6,159.9,82.5
2021,P,11529,O,MEX,81.6,Ninguna,6,162.5,86.7
2021,U,11530,O,MEX,74.6,Cultura,6,159.3,72
2021,U,11531,M,MEX,83.4,Deportiva,6,163.2,82.2
2021,U,11532,M,MEX,77.8,Ninguna,6,159,79
2021,U,11533,F,EXT,84.1,Cultura,6,162.8,78.3
2021,U,11534,M,MEX,71.8,Ninguna,6,153.4,81.3
2021,U,11535,M,EXT,79.4,Deportiva,5,163.2,79.2
2021,P,11536,M,MEX,74.3,Ninguna,6,162.6,84.4
2021,U,11537,F,MEX,82.1,Ninguna,6,157.3,81.3
2021,U,11538,O,MEX,79.2,Ninguna,6,153.5,87.1
2021,P,11539,O,EXT,82.8,Cultura,7,162.3,86
2021,U,11540,M,MEX,84.5,Ninguna,6,158.4,81
2021,U,11541,F,MEX,80.3,Ninguna,6,161.6,83
2021,U,11542,F,EXT,91.6,Cultura,6,162.6,73.3
2021,U,11543,F,EXT,77.7,Ninguna,5,160.9,77.1
2021,U,11544,F,EXT,85.2,Ninguna,7,156,83
2021,P,11545,F,MEX,72.3,Ninguna,6,158.3,80.4
2021,U,11546,M,MEX,74.1,Ninguna,6,161.6,81.9
2021,P,11547,F,EXT,76.7,Ninguna,6,157.6,80.1
2021,U,11548,O,MEX,85.4,Cultura,6,158.2,79.5
2021,P,11549,F,MEX,89.1,Cultura,6,162.5,83.8
2021,P,11550,O,MEX,82.9,Deportiva,7,160,77.2
2021,P,11551,F,EXT,76.6,Cultura,6,161.6,74.6
2021,U,11552,M,MEX,82,Deportiva,6,160.3,75.5
2021,P,11553,M,MEX,84.6,Ninguna,6,157.7,82.4
2021,P,11554,F,MEX,79.3,Ninguna,7,161,74.6
2021,U,11555,F,MEX,83.1,Ninguna,7,158.7,81
2021,U,11556,F,MEX,92.3,Cultura,6,155.4,84
2021,U,11557,F,MEX,81.3,Ninguna,7,160.9,83.5
2021,P,11558,F,MEX,83.8,Ninguna,6,160.6,76.6
2021,U,11559,M,MEX,80.8,Deportiva,6,158,68
2021,U,11560,M,MEX,80.1,Deportiva,6,162.2,66.8
2021,P,11561,F,MEX,79.4,Deportiva,6,159.2,83.5
2021,P,11562,M,MEX,83.7,Deportiva,6,161.8,76.6
2021,P,11563,F,MEX,79.3,Cultura,6,161.6,81.6
2021,P,11564,O,MEX,79.3,Cultura,6,156.2,74.7
2021,P,11565,O,MEX,78.9,Deportiva,7,159.4,81.1
2021,P,11566,O,MEX,75.2,Ninguna,6,159.1,80.5
2021,U,11567,O,MEX,68.9,Ninguna,6,158.8,84.5
2021,U,11568,M,EXT,71.3,Deportiva,6,154.8,75.8
2021,U,11569,M,MEX,87.3,Cultura,6,154.5,86.5
2021,P,11570,O,MEX,84.6,Ninguna,5,160,80.3
2021,P,11571,M,EXT,82.7,Cultura,6,159.9,84.1
2021,P,11572,F,EXT,84.9,Deportiva,6,162.9,82.9
2021,P,11573,F,MEX,83.4,Deportiva,7,160.1,78.4
2021,U,11574,F,EXT,80,Deportiva,7,157.4,78.7
2021,U,11575,F,EXT,83.4,Ninguna,6,158,79.1
2021,U,11576,M,MEX,81.1,Deportiva,5,156.6,83.2
2021,U,11577,O,EXT,72.8,Cultura,6,161.5,78.4
2021,U,11578,M,MEX,78.2,Ninguna,6,161.8,73.1
2021,U,11579,F,MEX,83.3,Ninguna,6,163.1,78.9
2021,U,11580,F,EXT,80.6,Cultura,6,160.2,89.1
2021,U,11581,F,MEX,81.5,Cultura,7,156.3,90.7
2021,U,11582,O,MEX,83.6,Cultura,6,160.9,83.5
2021,U,11583,M,EXT,79.2,Deportiva,5,162.6,83.7
2021,U,11584,O,MEX,83.4,Cultura,6,163.1,80.9
2021,P,11585,M,MEX,73.2,Deportiva,6,156.4,70.4
2021,U,11586,F,EXT,85.4,Ninguna,5,161.1,79.7
2021,P,11587,M,MEX,80.9,Deportiva,7,159.6,84.2
2021,P,11588,M,EXT,83.5,Ninguna,6,160.6,79.5
2021,P,11589,M,MEX,73.7,Ninguna,6,157.3,76.6
2021,P,11590,F,MEX,77.5,Ninguna,5,163.3,84.6
2021,U,11591,M,EXT,72.4,Ninguna,6,161,75.9
2021,U,11592,M,EXT,70,Cultura,6,161,80.2
2021,U,11593,M,MEX,74.5,Ninguna,6,161.3,79.2
2021,P,11594,F,EXT,75.6,Cultura,6,165.3,80
2021,U,11595,M,EXT,86.2,Ninguna,6,161.7,80.4
2021,U,11596,O,MEX,72.1,Ninguna,7,160.4,85
2021,U,11597,F,MEX,76.8,Cultura,7,158.8,84.5
2021,P,11598,F,MEX,84.1,Deportiva,6,157.6,78.4
2021,U,11599,O,EXT,77.8,Ninguna,7,160.5,79.1
2021,U,11600,O,MEX,82.1,Deportiva,6,159.9,76.9
2021,U,11601,O,MEX,82.6,Deportiva,6,162,85.2
2021,U,11602,M,MEX,83.8,Ninguna,5,159.6,75
2021,P,11603,M,EXT,69.8,Cultura,5,160.2,90
2021,U,11604,O,MEX,79.3,Deportiva,6,157.1,72.3
2021,U,11605,M,EXT,85.8,Cultura,6,161.2,70.3
2021,U,11606,F,MEX,78.4,Cultura,6,159.7,80.5
2021,U,11607,O,EXT,83.8,Deportiva,7,159.1,83.6
2021,P,11608,F,MEX,81.7,Ninguna,6,159.9,81.2
2021,P,11609,F,EXT,86.3,Cultura,6,155,89.1
2021,P,11610,M,EXT,72.1,Deportiva,6,160,70.5
2021,P,11611,F,MEX,75.6,Ninguna,6,158.5,82.5
2021,U,11612,M,MEX,71.8,Deportiva,7,159.2,80.5
2021,P,11613,F,MEX,80.4,Ninguna,6,157.9,82.4
2021,U,11614,O,MEX,78.9,Cultura,6,155.2,84.2
2021,P,11615,F,MEX,77.2,Cultura,6,160.5,81.8
2021,U,11616,F,MEX,68.2,Ninguna,6,159.1,80
2021,P,11617,M,MEX,76.9,Ninguna,7,158.7,74.7
2021,U,11618,F,MEX,86.9,Ninguna,6,157.9,81.8
2021,U,11619,M,EXT,84.6,Deportiva,5,161.8,87.3
2021,U,11620,M,MEX,79.9,Ninguna,6,161.3,80.2
2021,P,11621,O,MEX,83.8,Cultura,6,160.6,88.3
2021,P,11622,M,MEX,77.2,Ninguna,6,161.8,77.6
2021,U,11623,F,MEX,81.8,Cultura,6,159.9,90.3
2021,U,11624,O,EXT,80.6,Cultura,6,165.2,80.4
2021,U,11625,M,MEX,79.4,Cultura,6,163,91.4
2021,P,11626,O,MEX,81.1,Ninguna,5,164.4,81.3
2021,U,11627,M,EXT,74.7,Cultura,6,158.7,81.2
2021,P,11628,F,EXT,82.1,Cultura,6,160.7,78.1
2021,P,11629,M,MEX,83.7,Cultura,6,161.4,74.3
2021,U,11630,F,MEX,84.5,Ninguna,6,165.3,84.7
2021,U,11631,O,EXT,78.2,Cultura,5,153.3,79
2021,P,11632,F,MEX,80.5,Ninguna,6,160,70.7
2021,U,11633,O,MEX,68.4,Deportiva,5,163.6,77
2021,U,11634,F,MEX,85.4,Cultura,5,158.8,91.3
2021,P,11635,F,EXT,76,Ninguna,6,159.1,72.6
2021,P,11636,F,EXT,85.7,Cultura,6,163.5,81.9
2021,U,11637,O,MEX,75.5,Ninguna,6,161.7,88.9
2021,U,11638,F,MEX,73.1,Deportiva,6,154.7,79.1
2021,U,11639,F,MEX,83.5,Ninguna,6,156.9,82.4
2021,P,11640,F,EXT,75.6,Ninguna,6,159,80.7
2021,U,11641,O,MEX,82.2,Ninguna,5,160.4,75.9
2021,P,11642,F,MEX,92.6,Cultura,6,159.9,79.8
2021,U,11643,F,EXT,80.9,Ninguna,6,160.4,81.2
2021,U,11644,F,EXT,81,Deportiva,6,162,86.4
2021,P,11645,M,EXT,80.5,Deportiva,6,160.1,79.9
2021,P,11646,F,MEX,75.6,Ninguna,6,161.6,80.4
2021,U,11647,F,MEX,88.6,Ninguna,6,162.1,79.6
2021,U,11648,O,MEX,79.8,Ninguna,6,156.1,82.3
2021,U,11649,O,MEX,79.1,Cultura,7,160.3,75.7
2021,P,11650,O,EXT,80,Deportiva,6,155.7,74.5
2021,U,11651,M,MEX,82.3,Ninguna,6,158.7,88.2
2021,P,11652,M,EXT,79.1,Ninguna,5,161.4,78.1
2021,U,11653,M,MEX,79.9,Cultura,6,161.1,77.1
2021,U,11654,M,EXT,77.3,Deportiva,6,160.5,82.8
2021,U,11655,M,MEX,79.7,Deportiva,6,164.8,80.5
2021,U,11656,F,MEX,77.9,Deportiva,6,158.5,85.6
2021,P,11657,M,MEX,75.4,Ninguna,6,161.9,80.2
2021,P,11658,F,MEX,82.3,Deportiva,6,161.4,73.9
2021,U,11659,O,EXT,76.4,Ninguna,6,160.3,81.7
2021,P,11660,O,MEX,88.9,Ninguna,6,160.8,80.6
2021,U,11661,F,EXT,78.5,Cultura,6,158,79.7
2021,P,11662,F,EXT,78.7,Ninguna,7,158.8,72.7
2021,U,11663,M,MEX,83.2,Ninguna,6,161.6,77.7
2021,U,11664,M,MEX,86.3,Deportiva,6,163.9,82.4
2021,P,11665,O,EXT,75.2,Cultura,6,160.9,80.6
2021,U,11666,M,EXT,83.7,Ninguna,7,162.5,75.1
2021,U,11667,M,EXT,80.7,Cultura,6,158.5,77.7
2021,P,11668,F,EXT,80.9,Ninguna,6,159,81.3
2021,P,11669,M,MEX,87.1,Ninguna,6,160.7,88.7
2021,U,11670,F,MEX,93.8,Cultura,6,159.5,82.5
2021,P,11671,M,EXT,91.2,Deportiva,6,157.8,77.5
2021,P,11672,F,MEX,87.6,Cultura,5,159.8,82.6
2021,U,11673,M,MEX,78,Deportiva,6,160.7,72
2021,P,11674,F,EXT,80,Cultura,6,161.3,83.6
2021,P,11675,M,EXT,86.6,Cultura,6,158.5,81.8
2021,P,11676,F,MEX,78.4,Ninguna,6,159.2,83.2
2021,U,11677,F,EXT,78.1,Ninguna,6,162.9,86.1
2021,P,11678,M,MEX,80.6,Cultura,6,164.1,83.1
2021,P,11679,O,MEX,73.4,Cultura,6,164,76.7
2021,U,11680,F,EXT,85,Cultura,6,161.9,73.6
2021,U,11681,O,MEX,73.2,Cultura,6,158.5,76.4
2021,U,11682,F,MEX,72.4,Cultura,6,160,79.9
2021,U,11683,F,MEX,85.5,Cultura,5,158.7,79.5
2021,P,11684,F,MEX,78.6,Cultura,6,162.3,73.9
2021,U,11685,F,MEX,71.1,Deportiva,7,157.9,84.5
2021,U,11686,O,MEX,78,Ninguna,6,161.3,78.3
2021,P,11687,O,MEX,80.4,Deportiva,6,161.9,78.2
2021,P,11688,F,EXT,71.2,Deportiva,6,160.1,77.5
2021,P,11689,M,EXT,85.8,Cultura,6,157.2,87.8
2021,P,11690,O,EXT,82,Cultura,7,156.1,68
2021,U,11691,O,EXT,85.2,Deportiva,6,161.7,76.2
2021,P,11692,O,MEX,83.1,Cultura,6,163.9,86.9
2021,P,11693,M,MEX,82.7,Deportiva,6,158,79.5
2021,U,11694,O,EXT,78.1,Deportiva,6,160.9,76.5
2021,U,11695,F,MEX,82.8,Cultura,6,160.7,85.6
2021,U,11696,F,EXT,74.6,Deportiva,7,159.5,79.6
2021,U,11697,F,MEX,73.5,Cultura,6,159.3,82.2
2021,P,11698,O,EXT,77.3,Ninguna,5,158.6,85.8
2021,U,11699,F,MEX,73.5,Ninguna,6,162.8,78
2021,P,11700,F,MEX,77.7,Deportiva,6,160.4,79.3
2021,P,11701,O,EXT,84.2,Cultura,6,160.5,72.5
2021,U,11702,M,MEX,83.2,Ninguna,6,157.8,81.6
2021,U,11703,M,MEX,79.4,Ninguna,7,159.9,85.9
2021,U,11704,F,MEX,71.1,Cultura,6,161,79.1
2021,P,11705,M,MEX,87,Deportiva,5,158.3,83
2021,P,11706,M,MEX,85.4,Ninguna,6,159.8,69.2
2021,U,11707,M,MEX,78.1,Ninguna,6,159.1,82
2021,P,11708,O,MEX,80.7,Ninguna,6,161.1,71.8
2021,U,11709,O,MEX,88.6,Cultura,6,160.2,81.8
2021,U,11710,F,MEX,80.6,Ninguna,6,162.8,86.7
2021,P,11711,O,EXT,81.1,Ninguna,6,161.7,81.8
2021,P,11712,F,MEX,82.7,Deportiva,7,160.4,71.5
2021,P,11713,M,EXT,82.8,Cultura,6,160.4,87.4
2021,P,11714,F,MEX,75.8,Deportiva,6,160.8,76.2
2021,P,11715,M,MEX,78,Ninguna,6,157.3,84.2
2021,U,11716,F,MEX,84.2,Ninguna,6,159.1,83.5
2021,U,11717,O,EXT,78.1,Deportiva,6,159.3,74.4
2021,U,11718,M,MEX,83.4,Deportiva,6,158.6,88.1
2021,U,11719,F,EXT,73,Cultura,6,159.5,79
2021,U,11720,O,MEX,77.7,Ninguna,6,156,81.8
2021,P,11721,O,MEX,73.1,Cultura,6,160,80.4
2021,P,11722,M,MEX,82.4,Cultura,6,161.9,82
2021,P,11723,M,EXT,86.8,Deportiva,6,161.4,82.4
2021,U,11724,F,MEX,84.8,Cultura,6,158.3,80.8
2021,P,11725,F,EXT,81.8,Ninguna,6,162.3,74.4
2021,U,11726,F,EXT,80.6,Ninguna,6,158.2,74.6
2021,U,11727,M,EXT,76.8,Ninguna,6,166.3,77.9
2021,P,11728,O,MEX,80.5,Cultura,6,160.7,79.2
2021,P,11729,F,EXT,79.6,Deportiva,6,156.2,86.8
2021,U,11730,F,MEX,77.2,Cultura,6,161.1,73.7
2021,U,11731,M,MEX,75.9,Deportiva,6,160.9,71.2
2021,P,11732,M,EXT,78.4,Cultura,6,161.8,87.3
2021,U,11733,F,MEX,79,Cultura,6,163.6,70.7
2021,U,11734,M,MEX,80.3,Ninguna,6,161.3,72.7
2021,P,11735,F,MEX,84.3,Cultura,6,160.8,72.8
2021,U,11736,F,MEX,80.5,Cultura,5,158.4,74.6
2021,P,11737,F,MEX,74.7,Ninguna,5,159.2,82.7
2021,U,11738,F,MEX,80.7,Deportiva,6,162,85.9
2021,U,11739,F,MEX,76.2,Ninguna,6,157.3,77.1
2021,P,11740,F,MEX,79.1,Cultura,6,157.8,80.4
2021,U,11741,M,MEX,80.8,Cultura,6,158.6,65.6
2021,U,11742,F,EXT,82.7,Cultura,6,159.3,66.3
2021,P,11743,M,MEX,86.2,Deportiva,6,163.7,81.8
2021,U,11744,F,EXT,72.9,Ninguna,6,160.3,89.5
2021,U,11745,M,MEX,88.1,Ninguna,5,157.6,89.4
2021,U,11746,F,MEX,87.4,Cultura,6,164.4,75
2021,U,11747,M,MEX,84.8,Cultura,6,162.2,78.2
2021,P,11748,F,EXT,78,Deportiva,6,157,77
2021,U,11749,M,MEX,84.2,Ninguna,5,160.5,77.5
2021,P,11750,M,EXT,83.5,Cultura,6,163.2,75.8
2021,U,11751,O,EXT,80.5,Cultura,6,159.6,79.5
2021,P,11752,O,EXT,80.6,Deportiva,6,155.6,70
2021,P,11753,M,MEX,90.3,Cultura,6,159,80.4
2021,U,11754,O,EXT,85.1,Cultura,6,159.9,81.2
2021,U,11755,M,MEX,82.3,Ninguna,6,159.5,87.4
2021,U,11756,F,MEX,71.2,Deportiva,6,157.6,83.9
